po_id,order_date,plant_id,vendor_id,material_id,quantity,unit_price,expected_delivery_date,on_time,actual_delivery_date
PO01668,2023-06-30,ATL001,VEN005,MAT026,1891,9.69,2023-07-10,True,2023-07-10
PO01669,2023-06-30,ATL001,VEN011,MAT041,1487,40.33,2023-07-05,True,2023-07-05
PO01670,2023-06-30,ATL001,VEN006,MAT042,1587,5.59,2023-07-07,True,2023-07-07
PO01671,2023-07-01,CLV001,VEN011,MAT010,1343,51.99,2023-07-11,True,2023-07-11
PO01672,2023-07-01,CLV001,VEN017,MAT025,2144,14.63,2023-07-12,True,2023-07-12
PO01673,2023-07-01,CLV001,VEN006,MAT042,2175,5.59,2023-07-08,True,2023-07-08
PO01674,2023-07-01,ATL001,VEN017,MAT013,1128,18.48,2023-07-06,True,2023-07-06
PO01675,2023-07-01,ATL001,VEN020,MAT022,2557,53.72,2023-07-09,True,2023-07-09
PO01676,2023-07-01,ATL001,VEN017,MAT025,1447,14.63,2023-07-12,True,2023-07-12
PO01677,2023-07-01,ATL001,VEN008,MAT026,1539,10.82,2023-07-10,True,2023-07-10
PO01678,2023-07-01,ATL001,VEN006,MAT042,1056,5.59,2023-07-08,True,2023-07-08
PO01679,2023-07-02,CLV001,VEN003,MAT010,1398,53.08,2023-07-16,True,2023-07-16
PO01680,2023-07-02,CLV001,VEN017,MAT025,1396,14.63,2023-07-13,True,2023-07-13
PO01681,2023-07-02,CLV001,VEN012,MAT039,2643,20.21,2023-07-07,True,2023-07-07
PO01682,2023-07-02,CLV001,VEN011,MAT042,2753,6.25,2023-07-09,True,2023-07-09
PO01683,2023-07-02,ATL001,VEN010,MAT022,2645,41.85,2023-07-11,True,2023-07-11
PO01684,2023-07-02,ATL001,VEN017,MAT025,2936,14.63,2023-07-13,True,2023-07-13
PO01685,2023-07-02,ATL001,VEN006,MAT042,1271,5.59,2023-07-09,True,2023-07-09
PO01686,2023-07-03,CLV001,VEN005,MAT026,2118,9.69,2023-07-13,True,2023-07-13
PO01687,2023-07-03,ATL001,VEN010,MAT022,1938,41.85,2023-07-12,True,2023-07-12
PO01688,2023-07-03,ATL001,VEN017,MAT025,1496,14.63,2023-07-14,True,2023-07-14
PO01689,2023-07-04,CLV001,VEN006,MAT039,2277,17.56,2023-07-17,True,2023-07-17
PO01690,2023-07-04,ATL001,VEN016,MAT008,2667,32.66,2023-07-11,True,2023-07-11
PO01691,2023-07-04,ATL001,VEN010,MAT022,2819,41.85,2023-07-13,True,2023-07-13
PO01692,2023-07-04,ATL001,VEN017,MAT025,2645,14.63,2023-07-15,True,2023-07-15
PO01693,2023-07-04,ATL001,VEN002,MAT036,1817,45.27,2023-07-10,True,2023-07-10
PO01694,2023-07-05,CLV001,VEN017,MAT025,2758,14.63,2023-07-16,True,2023-07-16
PO01695,2023-07-05,CLV001,VEN008,MAT026,2117,10.82,2023-07-14,True,2023-07-14
PO01696,2023-07-05,ATL001,VEN005,MAT022,2972,47.86,2023-07-19,True,2023-07-19
PO01697,2023-07-05,ATL001,VEN017,MAT025,2797,14.63,2023-07-16,True,2023-07-16
PO01698,2023-07-06,CLV001,VEN016,MAT009,1739,13.23,2023-07-13,True,2023-07-13
PO01699,2023-07-06,CLV001,VEN005,MAT026,2842,9.69,2023-07-16,True,2023-07-16
PO01700,2023-07-06,CLV001,VEN014,MAT039,1604,17.3,2023-07-13,True,2023-07-13
PO01701,2023-07-06,ATL001,VEN010,MAT022,1907,41.85,2023-07-15,True,2023-07-15
PO01702,2023-07-06,ATL001,VEN017,MAT025,1878,14.63,2023-07-17,True,2023-07-17
PO01703,2023-07-06,ATL001,VEN002,MAT036,1458,45.27,2023-07-12,True,2023-07-12
PO01704,2023-07-07,CLV001,VEN014,MAT009,1232,15.16,2023-07-13,True,2023-07-13
PO01705,2023-07-07,CLV001,VEN008,MAT026,1511,10.82,2023-07-16,True,2023-07-16
PO01706,2023-07-07,ATL001,VEN004,MAT019,1312,42.08,2023-07-20,True,2023-07-20
PO01707,2023-07-07,ATL001,VEN010,MAT022,1122,41.85,2023-07-16,True,2023-07-16
PO01708,2023-07-07,ATL001,VEN017,MAT025,2955,14.63,2023-07-18,True,2023-07-18
PO01709,2023-07-07,ATL001,VEN002,MAT036,2555,45.27,2023-07-13,True,2023-07-13
PO01710,2023-07-08,CLV001,VEN016,MAT009,2568,13.23,2023-07-15,True,2023-07-15
PO01711,2023-07-08,CLV001,VEN005,MAT026,1757,9.69,2023-07-18,True,2023-07-18
PO01712,2023-07-08,CLV001,VEN011,MAT031,2520,38.26,2023-07-13,True,2023-07-13
PO01713,2023-07-08,ATL001,VEN010,MAT022,1069,41.85,2023-07-17,True,2023-07-17
PO01714,2023-07-08,ATL001,VEN001,MAT025,2551,15.27,2023-07-19,True,2023-07-19
PO01715,2023-07-08,ATL001,VEN002,MAT036,2319,45.27,2023-07-14,True,2023-07-14
PO01716,2023-07-09,CLV001,VEN016,MAT008,2663,32.66,2023-07-16,True,2023-07-16
PO01717,2023-07-09,CLV001,VEN016,MAT009,2868,13.23,2023-07-16,True,2023-07-16
PO01718,2023-07-09,CLV001,VEN005,MAT026,1139,9.69,2023-07-19,True,2023-07-19
PO01719,2023-07-09,ATL001,VEN014,MAT005,1568,28.36,2023-07-14,True,2023-07-14
PO01720,2023-07-09,ATL001,VEN002,MAT036,2244,45.27,2023-07-15,True,2023-07-15
PO01721,2023-07-10,CLV001,VEN016,MAT009,1717,13.23,2023-07-17,True,2023-07-17
PO01722,2023-07-10,CLV001,VEN005,MAT026,1873,9.69,2023-07-20,True,2023-07-20
PO01723,2023-07-10,ATL001,VEN013,MAT005,1768,23.2,2023-07-22,True,2023-07-22
PO01724,2023-07-10,ATL001,VEN002,MAT030,1453,13.22,2023-07-24,True,2023-07-24
PO01725,2023-07-11,CLV001,VEN016,MAT026,2839,10.06,2023-07-17,True,2023-07-17
PO01726,2023-07-11,CLV001,VEN015,MAT037,2039,33.15,2023-07-18,True,2023-07-18
PO01727,2023-07-11,ATL001,VEN013,MAT005,1337,23.2,2023-07-23,True,2023-07-23
PO01728,2023-07-11,ATL001,VEN002,MAT030,1458,13.22,2023-07-25,True,2023-07-25
PO01729,2023-07-11,ATL001,VEN008,MAT044,2855,5.79,2023-07-25,True,2023-07-25
PO01730,2023-07-12,CLV001,VEN016,MAT009,2311,13.23,2023-07-19,True,2023-07-19
PO01731,2023-07-12,CLV001,VEN016,MAT026,1625,10.06,2023-07-18,True,2023-07-18
PO01732,2023-07-12,CLV001,VEN016,MAT037,1989,35.51,2023-07-24,True,2023-07-24
PO01733,2023-07-12,ATL001,VEN007,MAT005,2621,26.0,2023-07-19,True,2023-07-19
PO01734,2023-07-12,ATL001,VEN002,MAT030,2771,13.22,2023-07-26,True,2023-07-26
PO01735,2023-07-12,ATL001,VEN008,MAT044,2966,5.79,2023-07-26,True,2023-07-26
PO01736,2023-07-13,CLV001,VEN005,MAT021,2906,5.75,2023-07-24,True,2023-07-24
PO01737,2023-07-13,CLV001,VEN016,MAT029,2141,16.89,2023-07-26,True,2023-07-26
PO01738,2023-07-13,CLV001,VEN015,MAT037,1975,33.15,2023-07-20,True,2023-07-20
PO01739,2023-07-13,ATL001,VEN013,MAT005,2827,23.2,2023-07-25,True,2023-07-25
PO01740,2023-07-13,ATL001,VEN002,MAT030,2277,13.22,2023-07-27,True,2023-07-27
PO01741,2023-07-13,ATL001,VEN004,MAT044,1934,5.95,2023-07-21,True,2023-07-21
PO01742,2023-07-14,CLV001,VEN016,MAT029,1873,16.89,2023-07-27,True,2023-07-27
PO01743,2023-07-14,CLV001,VEN015,MAT037,2182,33.15,2023-07-21,True,2023-07-21
PO01744,2023-07-14,ATL001,VEN002,MAT030,2186,13.22,2023-07-28,True,2023-07-28
PO01745,2023-07-14,ATL001,VEN008,MAT044,1417,5.79,2023-07-28,True,2023-07-28
PO01746,2023-07-15,CLV001,VEN016,MAT029,1938,16.89,2023-07-28,True,2023-07-28
PO01747,2023-07-15,ATL001,VEN002,MAT030,2885,13.22,2023-07-29,True,2023-07-29
PO01748,2023-07-16,CLV001,VEN013,MAT005,1274,23.2,2023-07-28,True,2023-07-28
PO01749,2023-07-16,CLV001,VEN011,MAT029,1662,20.71,2023-07-21,True,2023-07-21
PO01750,2023-07-16,ATL001,VEN010,MAT016,1545,7.95,2023-07-26,True,2023-07-26
PO01751,2023-07-16,ATL001,VEN002,MAT030,2036,13.22,2023-07-30,True,2023-07-30
PO01752,2023-07-17,CLV001,VEN013,MAT005,1959,23.2,2023-07-29,True,2023-07-29
PO01753,2023-07-17,CLV001,VEN008,MAT007,1770,5.41,2023-07-27,True,2023-07-27
PO01754,2023-07-17,CLV001,VEN016,MAT029,1086,16.89,2023-07-30,True,2023-07-30
PO01755,2023-07-17,CLV001,VEN015,MAT037,1866,33.15,2023-07-24,True,2023-07-24
PO01756,2023-07-17,ATL001,VEN002,MAT030,1991,13.22,2023-07-31,True,2023-07-31
PO01757,2023-07-17,ATL001,VEN008,MAT044,2287,5.79,2023-07-31,True,2023-07-31
PO01758,2023-07-18,CLV001,VEN014,MAT005,2771,28.36,2023-07-23,True,2023-07-23
PO01759,2023-07-18,CLV001,VEN008,MAT007,2599,5.41,2023-07-28,True,2023-07-28
PO01760,2023-07-18,CLV001,VEN016,MAT029,2596,16.89,2023-07-31,True,2023-07-31
PO01761,2023-07-18,CLV001,VEN006,MAT042,1135,5.59,2023-07-25,True,2023-07-25
PO01762,2023-07-18,ATL001,VEN002,MAT030,2857,13.22,2023-08-01,True,2023-08-01
PO01763,2023-07-18,ATL001,VEN005,MAT037,2622,42.57,2023-07-30,True,2023-07-30
PO01764,2023-07-18,ATL001,VEN008,MAT044,1297,5.79,2023-08-01,True,2023-08-01
PO01765,2023-07-19,CLV001,VEN013,MAT005,2795,23.2,2023-07-31,True,2023-07-31
PO01766,2023-07-19,CLV001,VEN008,MAT007,2469,5.41,2023-07-29,True,2023-07-29
PO01767,2023-07-19,CLV001,VEN011,MAT029,1750,20.71,2023-07-24,True,2023-07-24
PO01768,2023-07-19,ATL001,VEN002,MAT027,1110,36.18,2023-07-24,True,2023-07-24
PO01769,2023-07-19,ATL001,VEN002,MAT030,2813,13.22,2023-08-02,True,2023-08-02
PO01770,2023-07-19,ATL001,VEN008,MAT044,2014,5.79,2023-08-02,True,2023-08-02
PO01771,2023-07-20,CLV001,VEN010,MAT005,1709,26.84,2023-07-28,True,2023-07-28
PO01772,2023-07-20,CLV001,VEN008,MAT007,1434,5.41,2023-07-30,True,2023-07-30
PO01773,2023-07-20,CLV001,VEN002,MAT014,2366,19.91,2023-08-02,True,2023-08-02
PO01774,2023-07-20,CLV001,VEN016,MAT029,1363,16.89,2023-08-02,True,2023-08-02
PO01775,2023-07-20,ATL001,VEN008,MAT044,2034,5.79,2023-08-03,True,2023-08-03
PO01776,2023-07-21,CLV001,VEN013,MAT005,2662,23.2,2023-08-02,True,2023-08-02
PO01777,2023-07-21,CLV001,VEN019,MAT040,2421,14.86,2023-08-03,True,2023-08-03
PO01778,2023-07-21,CLV001,VEN018,MAT041,2314,35.78,2023-08-02,True,2023-08-02
PO01779,2023-07-21,ATL001,VEN002,MAT030,2147,13.22,2023-08-04,True,2023-08-04
PO01780,2023-07-22,CLV001,VEN008,MAT007,2071,5.41,2023-08-01,True,2023-08-01
PO01781,2023-07-22,CLV001,VEN019,MAT040,2317,14.86,2023-08-04,True,2023-08-04
PO01782,2023-07-22,ATL001,VEN002,MAT030,1606,13.22,2023-08-05,True,2023-08-05
PO01783,2023-07-23,CLV001,VEN016,MAT007,1854,5.68,2023-08-06,True,2023-08-06
PO01784,2023-07-23,CLV001,VEN019,MAT040,1357,14.86,2023-08-05,True,2023-08-05
PO01785,2023-07-24,CLV001,VEN019,MAT040,1239,14.86,2023-08-06,True,2023-08-06
PO01786,2023-07-24,ATL001,VEN015,MAT004,1948,11.44,2023-07-31,True,2023-07-31
PO01787,2023-07-24,ATL001,VEN013,MAT005,1957,23.2,2023-08-05,True,2023-08-05
PO01788,2023-07-25,CLV001,VEN016,MAT007,2172,5.68,2023-08-08,True,2023-08-08
PO01789,2023-07-25,CLV001,VEN019,MAT040,2840,14.86,2023-08-07,True,2023-08-07
PO01790,2023-07-25,ATL001,VEN015,MAT004,2032,11.44,2023-08-01,True,2023-08-01
PO01791,2023-07-26,CLV001,VEN016,MAT007,2328,5.68,2023-08-09,True,2023-08-09
PO01792,2023-07-26,CLV001,VEN002,MAT030,1531,13.22,2023-08-09,True,2023-08-09
PO01793,2023-07-26,CLV001,VEN014,MAT040,2096,16.2,2023-08-07,True,2023-08-07
PO01794,2023-07-26,ATL001,VEN017,MAT004,2628,12.83,2023-08-03,True,2023-08-03
PO01795,2023-07-27,CLV001,VEN008,MAT011,1642,17.35,2023-08-10,True,2023-08-10
PO01796,2023-07-27,CLV001,VEN014,MAT017,1008,12.07,2023-08-05,True,2023-08-05
PO01797,2023-07-27,CLV001,VEN010,MAT030,1397,16.12,2023-08-10,True,2023-08-10
PO01798,2023-07-27,CLV001,VEN019,MAT040,2978,14.86,2023-08-09,True,2023-08-09
PO01799,2023-07-27,ATL001,VEN015,MAT004,1351,11.44,2023-08-03,True,2023-08-03
PO01800,2023-07-28,CLV001,VEN014,MAT017,2946,12.07,2023-08-06,True,2023-08-06
PO01801,2023-07-28,CLV001,VEN002,MAT030,1668,13.22,2023-08-11,True,2023-08-11
PO01802,2023-07-28,ATL001,VEN015,MAT004,1075,11.44,2023-08-04,True,2023-08-04
PO01803,2023-07-29,CLV001,VEN014,MAT017,2966,12.07,2023-08-07,True,2023-08-07
PO01804,2023-07-29,CLV001,VEN010,MAT030,1451,16.12,2023-08-12,True,2023-08-12
PO01805,2023-07-29,ATL001,VEN015,MAT004,2534,11.44,2023-08-05,True,2023-08-05
PO01806,2023-07-29,ATL001,VEN003,MAT033,1679,27.78,2023-08-10,True,2023-08-10
PO01807,2023-07-29,ATL001,VEN010,MAT035,2035,12.66,2023-08-07,True,2023-08-07
PO01808,2023-07-30,CLV001,VEN014,MAT017,1804,12.07,2023-08-08,True,2023-08-08
PO01809,2023-07-30,CLV001,VEN002,MAT030,2584,13.22,2023-08-13,True,2023-08-13
PO01810,2023-07-30,CLV001,VEN010,MAT035,2629,12.66,2023-08-08,True,2023-08-08
PO01811,2023-07-30,CLV001,VEN019,MAT040,1999,14.86,2023-08-12,True,2023-08-12
PO01812,2023-07-30,ATL001,VEN003,MAT033,2370,27.78,2023-08-11,True,2023-08-11
PO01813,2023-07-31,CLV001,VEN014,MAT017,1854,12.07,2023-08-09,True,2023-08-09
PO01814,2023-07-31,CLV001,VEN002,MAT030,2126,13.22,2023-08-14,True,2023-08-14
PO01815,2023-07-31,CLV001,VEN010,MAT035,1979,12.66,2023-08-09,True,2023-08-09
PO01816,2023-07-31,CLV001,VEN001,MAT040,1515,19.14,2023-08-09,True,2023-08-09
PO01817,2023-07-31,ATL001,VEN010,MAT012,2965,4.58,2023-08-07,True,2023-08-07
PO01818,2023-07-31,ATL001,VEN003,MAT033,2990,27.78,2023-08-12,True,2023-08-12
PO01819,2023-07-31,ATL001,VEN008,MAT043,2034,41.39,2023-08-13,True,2023-08-13
PO01820,2023-08-01,CLV001,VEN013,MAT005,2497,23.2,2023-08-13,True,2023-08-13
PO01821,2023-08-01,CLV001,VEN014,MAT017,1423,12.07,2023-08-10,True,2023-08-10
PO01822,2023-08-01,CLV001,VEN010,MAT030,2424,16.12,2023-08-15,True,2023-08-15
PO01823,2023-08-01,CLV001,VEN009,MAT035,2240,13.65,2023-08-11,True,2023-08-11
PO01824,2023-08-01,ATL001,VEN010,MAT012,1784,4.58,2023-08-08,True,2023-08-08
PO01825,2023-08-01,ATL001,VEN017,MAT032,2621,24.11,2023-08-15,True,2023-08-15
PO01826,2023-08-01,ATL001,VEN003,MAT033,1480,27.78,2023-08-13,True,2023-08-13
PO01827,2023-08-02,CLV001,VEN014,MAT017,2120,12.07,2023-08-11,True,2023-08-11
PO01828,2023-08-02,CLV001,VEN002,MAT030,2276,13.22,2023-08-16,True,2023-08-16
PO01829,2023-08-02,CLV001,VEN010,MAT035,1865,12.66,2023-08-11,True,2023-08-11
PO01830,2023-08-02,CLV001,VEN001,MAT040,1626,19.14,2023-08-11,True,2023-08-11
PO01831,2023-08-02,ATL001,VEN015,MAT004,1907,11.44,2023-08-09,True,2023-08-09
PO01832,2023-08-02,ATL001,VEN010,MAT012,1176,4.58,2023-08-09,True,2023-08-09
PO01833,2023-08-02,ATL001,VEN017,MAT032,2532,24.11,2023-08-16,True,2023-08-16
PO01834,2023-08-03,CLV001,VEN014,MAT017,2475,12.07,2023-08-12,True,2023-08-12
PO01835,2023-08-03,CLV001,VEN013,MAT034,2362,16.76,2023-08-10,True,2023-08-10
PO01836,2023-08-03,CLV001,VEN010,MAT035,1920,12.66,2023-08-12,True,2023-08-12
PO01837,2023-08-03,ATL001,VEN010,MAT012,1792,4.58,2023-08-10,True,2023-08-10
PO01838,2023-08-03,ATL001,VEN003,MAT033,1376,27.78,2023-08-15,True,2023-08-15
PO01839,2023-08-04,CLV001,VEN014,MAT017,1805,12.07,2023-08-13,True,2023-08-13
PO01840,2023-08-04,CLV001,VEN002,MAT030,1856,13.22,2023-08-18,True,2023-08-18
PO01841,2023-08-04,CLV001,VEN002,MAT034,1725,18.72,2023-08-17,True,2023-08-17
PO01842,2023-08-04,CLV001,VEN010,MAT035,1048,12.66,2023-08-13,True,2023-08-13
PO01843,2023-08-04,ATL001,VEN007,MAT012,1160,5.06,2023-08-16,True,2023-08-16
PO01844,2023-08-04,ATL001,VEN017,MAT032,2480,24.11,2023-08-18,True,2023-08-18
PO01845,2023-08-04,ATL001,VEN013,MAT033,1681,34.69,2023-08-16,True,2023-08-16
PO01846,2023-08-04,ATL001,VEN007,MAT048,1201,31.89,2023-08-17,True,2023-08-17
PO01847,2023-08-05,CLV001,VEN003,MAT033,2510,27.78,2023-08-17,True,2023-08-17
PO01848,2023-08-05,CLV001,VEN013,MAT034,1259,16.76,2023-08-12,True,2023-08-12
PO01849,2023-08-05,CLV001,VEN016,MAT035,2621,13.88,2023-08-13,True,2023-08-13
PO01850,2023-08-05,ATL001,VEN010,MAT012,2184,4.58,2023-08-12,True,2023-08-12
PO01851,2023-08-05,ATL001,VEN007,MAT032,1960,24.3,2023-08-12,True,2023-08-12
PO01852,2023-08-06,CLV001,VEN002,MAT030,2303,13.22,2023-08-20,True,2023-08-20
PO01853,2023-08-06,CLV001,VEN003,MAT033,1707,27.78,2023-08-18,True,2023-08-18
PO01854,2023-08-06,CLV001,VEN013,MAT034,1922,16.76,2023-08-13,True,2023-08-13
PO01855,2023-08-06,CLV001,VEN010,MAT035,1531,12.66,2023-08-15,True,2023-08-15
PO01856,2023-08-06,ATL001,VEN010,MAT012,2169,4.58,2023-08-13,True,2023-08-13
PO01857,2023-08-06,ATL001,VEN017,MAT032,1073,24.11,2023-08-20,True,2023-08-20
PO01858,2023-08-06,ATL001,VEN003,MAT033,2532,27.78,2023-08-18,True,2023-08-18
PO01859,2023-08-07,CLV001,VEN002,MAT030,1992,13.22,2023-08-21,True,2023-08-21
PO01860,2023-08-07,CLV001,VEN020,MAT033,1568,28.1,2023-08-15,True,2023-08-15
PO01861,2023-08-07,CLV001,VEN010,MAT035,2170,12.66,2023-08-16,True,2023-08-16
PO01862,2023-08-07,ATL001,VEN017,MAT032,2711,24.11,2023-08-21,True,2023-08-21
PO01863,2023-08-07,ATL001,VEN003,MAT033,1241,27.78,2023-08-19,True,2023-08-19
PO01864,2023-08-08,CLV001,VEN002,MAT030,1561,13.22,2023-08-22,True,2023-08-22
PO01865,2023-08-08,CLV001,VEN020,MAT033,2925,28.1,2023-08-16,True,2023-08-16
PO01866,2023-08-08,ATL001,VEN017,MAT032,2046,24.11,2023-08-22,True,2023-08-22
PO01867,2023-08-08,ATL001,VEN003,MAT033,1125,27.78,2023-08-20,True,2023-08-20
PO01868,2023-08-09,CLV001,VEN003,MAT033,1797,27.78,2023-08-21,True,2023-08-21
PO01869,2023-08-09,CLV001,VEN013,MAT034,2938,16.76,2023-08-16,True,2023-08-16
PO01870,2023-08-09,ATL001,VEN017,MAT032,1038,24.11,2023-08-23,True,2023-08-23
PO01871,2023-08-09,ATL001,VEN003,MAT033,2223,27.78,2023-08-21,True,2023-08-21
PO01872,2023-08-10,CLV001,VEN003,MAT033,1408,27.78,2023-08-22,True,2023-08-22
PO01873,2023-08-10,ATL001,VEN007,MAT032,2238,24.3,2023-08-17,True,2023-08-17
PO01874,2023-08-11,CLV001,VEN003,MAT033,2433,27.78,2023-08-23,True,2023-08-23
PO01875,2023-08-11,CLV001,VEN008,MAT044,2462,5.79,2023-08-25,True,2023-08-25
PO01876,2023-08-11,ATL001,VEN012,MAT006,1119,27.66,2023-08-20,True,2023-08-20
PO01877,2023-08-11,ATL001,VEN016,MAT009,2912,13.23,2023-08-18,True,2023-08-18
PO01878,2023-08-11,ATL001,VEN017,MAT032,1229,24.11,2023-08-25,True,2023-08-25
PO01879,2023-08-12,CLV001,VEN003,MAT033,1183,27.78,2023-08-24,True,2023-08-24
PO01880,2023-08-12,ATL001,VEN012,MAT006,1259,27.66,2023-08-21,True,2023-08-21
PO01881,2023-08-12,ATL001,VEN016,MAT009,2587,13.23,2023-08-19,True,2023-08-19
PO01882,2023-08-13,CLV001,VEN002,MAT014,1018,19.91,2023-08-26,True,2023-08-26
PO01883,2023-08-13,CLV001,VEN003,MAT033,2625,27.78,2023-08-25,True,2023-08-25
PO01884,2023-08-13,CLV001,VEN010,MAT047,2983,29.66,2023-08-27,True,2023-08-27
PO01885,2023-08-13,ATL001,VEN012,MAT006,2479,27.66,2023-08-22,True,2023-08-22
PO01886,2023-08-13,ATL001,VEN016,MAT009,2621,13.23,2023-08-20,True,2023-08-20
PO01887,2023-08-14,CLV001,VEN017,MAT032,1952,24.11,2023-08-28,True,2023-08-28
PO01888,2023-08-14,CLV001,VEN003,MAT033,2392,27.78,2023-08-26,True,2023-08-26
PO01889,2023-08-14,CLV001,VEN018,MAT048,1707,30.1,2023-08-26,True,2023-08-26
PO01890,2023-08-14,ATL001,VEN012,MAT006,2434,27.66,2023-08-23,True,2023-08-23
PO01891,2023-08-14,ATL001,VEN016,MAT009,1574,13.23,2023-08-21,True,2023-08-21
PO01892,2023-08-15,CLV001,VEN012,MAT042,2775,6.09,2023-08-27,True,2023-08-27
PO01893,2023-08-15,CLV001,VEN001,MAT047,2242,27.79,2023-08-22,True,2023-08-22
PO01894,2023-08-15,ATL001,VEN016,MAT009,1152,13.23,2023-08-22,True,2023-08-22
PO01895,2023-08-15,ATL001,VEN019,MAT040,2031,14.86,2023-08-28,True,2023-08-28
PO01896,2023-08-16,CLV001,VEN001,MAT047,2075,27.79,2023-08-23,True,2023-08-23
PO01897,2023-08-16,ATL001,VEN012,MAT006,1615,27.66,2023-08-25,True,2023-08-25
PO01898,2023-08-16,ATL001,VEN016,MAT009,1879,13.23,2023-08-23,True,2023-08-23
PO01899,2023-08-16,ATL001,VEN011,MAT050,1412,17.08,2023-08-30,True,2023-08-30
PO01900,2023-08-17,CLV001,VEN015,MAT037,2752,33.15,2023-08-24,True,2023-08-24
PO01901,2023-08-17,CLV001,VEN001,MAT047,2613,27.79,2023-08-24,True,2023-08-24
PO01902,2023-08-17,ATL001,VEN012,MAT006,2905,27.66,2023-08-26,True,2023-08-26
PO01903,2023-08-17,ATL001,VEN016,MAT009,2019,13.23,2023-08-24,True,2023-08-24
PO01904,2023-08-17,ATL001,VEN016,MAT050,1101,22.16,2023-08-30,True,2023-08-30
PO01905,2023-08-18,CLV001,VEN006,MAT012,1137,4.86,2023-08-24,True,2023-08-24
PO01906,2023-08-18,CLV001,VEN006,MAT042,1035,5.59,2023-08-25,True,2023-08-25
PO01907,2023-08-18,CLV001,VEN001,MAT047,1680,27.79,2023-08-25,True,2023-08-25
PO01908,2023-08-18,ATL001,VEN016,MAT006,2768,29.94,2023-08-23,True,2023-08-23
PO01909,2023-08-18,ATL001,VEN011,MAT029,1523,20.71,2023-08-23,True,2023-08-23
PO01910,2023-08-19,CLV001,VEN010,MAT003,2677,28.47,2023-09-01,True,2023-09-01
PO01911,2023-08-19,CLV001,VEN002,MAT030,2513,13.22,2023-09-02,True,2023-09-02
PO01912,2023-08-19,CLV001,VEN001,MAT047,2264,27.79,2023-08-26,True,2023-08-26
PO01913,2023-08-19,ATL001,VEN012,MAT006,1753,27.66,2023-08-28,True,2023-08-28
PO01914,2023-08-19,ATL001,VEN016,MAT029,1559,16.89,2023-09-01,True,2023-09-01
PO01915,2023-08-19,ATL001,VEN011,MAT050,1169,17.08,2023-09-02,True,2023-09-02
PO01916,2023-08-20,CLV001,VEN018,MAT003,1131,34.91,2023-08-31,True,2023-08-31
PO01917,2023-08-20,CLV001,VEN015,MAT047,1089,35.43,2023-08-29,True,2023-08-29
PO01918,2023-08-20,ATL001,VEN016,MAT029,2644,16.89,2023-09-02,True,2023-09-02
PO01919,2023-08-20,ATL001,VEN001,MAT047,2095,27.79,2023-08-27,True,2023-08-27
PO01920,2023-08-20,ATL001,VEN018,MAT050,1217,17.68,2023-08-29,True,2023-08-29
PO01921,2023-08-21,CLV001,VEN020,MAT003,2567,30.85,2023-09-02,True,2023-09-02
PO01922,2023-08-21,CLV001,VEN001,MAT047,2014,27.79,2023-08-28,True,2023-08-28
PO01923,2023-08-21,ATL001,VEN001,MAT047,1154,27.79,2023-08-28,True,2023-08-28
PO01924,2023-08-21,ATL001,VEN011,MAT050,2089,17.08,2023-09-04,True,2023-09-04
PO01925,2023-08-22,CLV001,VEN010,MAT003,1604,28.47,2023-09-04,True,2023-09-04
PO01926,2023-08-22,ATL001,VEN016,MAT029,2497,16.89,2023-09-04,True,2023-09-04
PO01927,2023-08-22,ATL001,VEN002,MAT030,1051,13.22,2023-09-05,True,2023-09-05
PO01928,2023-08-22,ATL001,VEN001,MAT047,1815,27.79,2023-08-29,True,2023-08-29
PO01929,2023-08-22,ATL001,VEN011,MAT050,1683,17.08,2023-09-05,True,2023-09-05
PO01930,2023-08-23,CLV001,VEN010,MAT003,1029,28.47,2023-09-05,True,2023-09-05
PO01931,2023-08-23,ATL001,VEN010,MAT023,2815,20.49,2023-09-01,True,2023-09-01
PO01932,2023-08-23,ATL001,VEN015,MAT037,1266,33.15,2023-08-30,True,2023-08-30
PO01933,2023-08-23,ATL001,VEN015,MAT047,1887,35.43,2023-09-01,True,2023-09-01
PO01934,2023-08-23,ATL001,VEN011,MAT050,1537,17.08,2023-09-06,True,2023-09-06
PO01935,2023-08-24,CLV001,VEN018,MAT003,2922,34.91,2023-09-04,True,2023-09-04
PO01936,2023-08-24,CLV001,VEN015,MAT004,2008,11.44,2023-08-31,True,2023-08-31
PO01937,2023-08-24,CLV001,VEN013,MAT015,1052,42.34,2023-09-07,True,2023-09-07
PO01938,2023-08-24,CLV001,VEN003,MAT046,2668,33.38,2023-09-05,True,2023-09-05
PO01939,2023-08-24,ATL001,VEN001,MAT047,2196,27.79,2023-08-31,True,2023-08-31
PO01940,2023-08-24,ATL001,VEN011,MAT050,2254,17.08,2023-09-07,True,2023-09-07
PO01941,2023-08-25,CLV001,VEN010,MAT003,1556,28.47,2023-09-07,True,2023-09-07
PO01942,2023-08-25,CLV001,VEN020,MAT015,1386,47.96,2023-08-31,True,2023-08-31
PO01943,2023-08-25,CLV001,VEN017,MAT025,1299,14.63,2023-09-05,True,2023-09-05
PO01944,2023-08-25,CLV001,VEN002,MAT036,1008,45.27,2023-08-31,True,2023-08-31
PO01945,2023-08-25,ATL001,VEN001,MAT047,2316,27.79,2023-09-01,True,2023-09-01
